age,gender,point,events
9,M,7,"[{'Freestyle': [{'distance': 50, 'time': '00:37,82'}, {'distance': 100, 'time': '01:24,68'}, {'distance': 200, 'time': '03:06,10'}, {'distance': 400, 'time': '06:39,57'}, {'distance': 800, 'time': '13:58,80'}, {'distance': 1500, 'time': '26:36,05'}], 'Breaststroke': [{'distance': 50, 'time': '01:01,05'}, {'distance': 100, 'time': '01:50,08'}, {'distance': 200, 'time': '04:00,11'}], 'Butterfly': [{'distance': 50, 'time': '00:42,65'}, {'distance': 100, 'time': '01:37,86'}, {'distance': 200, 'time': '04:11,64'}], 'Backstroke': [{'distance': 50, 'time': '00:44,27'}, {'distance': 100, 'time': '01:37,55'}, {'distance': 200, 'time': '03:27,17'}], 'Medley': [{'distance': 200, 'time': '03:30,49'}, {'distance': 400, 'time': '07:46,00'}]}]"
9,M,6,"[{'Freestyle': [{'distance': 50, 'time': '00:38,30'}, {'distance': 100, 'time': '01:25,77'}, {'distance': 200, 'time': '03:08,49'}, {'distance': 400, 'time': '06:44,72'}, {'distance': 800, 'time': '14:09,60'}, {'distance': 1500, 'time': '26:56,60'}], 'Breaststroke': [{'distance': 50, 'time': '01:01,83'}, {'distance': 100, 'time': '01:51,50'}, {'distance': 200, 'time': '04:03,20'}], 'Butterfly': [{'distance': 50, 'time': '00:43,20'}, {'distance': 100, 'time': '01:39,12'}, {'distance': 200, 'time': '04:14,88'}], 'Backstroke': [{'distance': 50, 'time': '00:44,84'}, {'distance': 100, 'time': '01:38,80'}, {'distance': 200, 'time': '03:29,84'}], 'Medley': [{'distance': 200, 'time': '03:33,20'}, {'distance': 400, 'time': '07:52,00'}]}]"
9,M,5,"[{'Freestyle': [{'distance': 50, 'time': '00:38,79'}, {'distance': 100, 'time': '01:26,86'}, {'distance': 200, 'time': '03:10,89'}, {'distance': 400, 'time': '06:49,86'}, {'distance': 800, 'time': '14:20,40'}, {'distance': 1500, 'time': '27:17,15'}], 'Breaststroke': [{'distance': 50, 'time': '01:02,62'}, {'distance': 100, 'time': '01:52,92'}, {'distance': 200, 'time': '04:06,29'}], 'Butterfly': [{'distance': 50, 'time': '00:43,75'}, {'distance': 100, 'time': '01:40,38'}, {'distance': 200, 'time': '04:18,12'}], 'Backstroke': [{'distance': 50, 'time': '00:45,41'}, {'distance': 100, 'time': '01:40,06'}, {'distance': 200, 'time': '03:32,51'}], 'Medley': [{'distance': 200, 'time': '03:35,91'}, {'distance': 400, 'time': '07:58,00'}]}]"
9,M,4,"[{'Freestyle': [{'distance': 50, 'time': '00:39,28'}, {'distance': 100, 'time': '01:27,95'}, {'distance': 200, 'time': '03:13,29'}, {'distance': 400, 'time': '06:55,01'}, {'distance': 800, 'time': '14:31,20'}, {'distance': 1500, 'time': '27:37,70'}], 'Breaststroke': [{'distance': 50, 'time': '01:03,40'}, {'distance': 100, 'time': '01:54,33'}, {'distance': 200, 'time': '04:09,38'}], 'Butterfly': [{'distance': 50, 'time': '00:44,30'}, {'distance': 100, 'time': '01:41,64'}, {'distance': 200, 'time': '04:21,36'}], 'Backstroke': [{'distance': 50, 'time': '00:45,98'}, {'distance': 100, 'time': '01:41,31'}, {'distance': 200, 'time': '03:35,17'}], 'Medley': [{'distance': 200, 'time': '03:38,62'}, {'distance': 400, 'time': '08:04,00'}]}]"
9,M,3,"[{'Freestyle': [{'distance': 50, 'time': '00:39,76'}, {'distance': 100, 'time': '01:29,05'}, {'distance': 200, 'time': '03:15,68'}, {'distance': 400, 'time': '07:00,15'}, {'distance': 800, 'time': '14:42,00'}, {'distance': 1500, 'time': '27:58,25'}], 'Breaststroke': [{'distance': 50, 'time': '01:04,19'}, {'distance': 100, 'time': '01:55,75'}, {'distance': 200, 'time': '04:12,47'}], 'Butterfly': [{'distance': 50, 'time': '00:44,85'}, {'distance': 100, 'time': '01:42,90'}, {'distance': 200, 'time': '04:24,60'}], 'Backstroke': [{'distance': 50, 'time': '00:46,55'}, {'distance': 100, 'time': '01:42,57'}, {'distance': 200, 'time': '03:37,84'}], 'Medley': [{'distance': 200, 'time': '03:41,33'}, {'distance': 400, 'time': '08:10,00'}]}]"
9,M,2,"[{'Freestyle': [{'distance': 50, 'time': '00:40,25'}, {'distance': 100, 'time': '01:30,14'}, {'distance': 200, 'time': '03:18,08'}, {'distance': 400, 'time': '07:05,30'}, {'distance': 800, 'time': '14:52,80'}, {'distance': 1500, 'time': '28:18,80'}], 'Breaststroke': [{'distance': 50, 'time': '01:04,98'}, {'distance': 100, 'time': '01:57,17'}, {'distance': 200, 'time': '04:15,56'}], 'Butterfly': [{'distance': 50, 'time': '00:45,40'}, {'distance': 100, 'time': '01:44,16'}, {'distance': 200, 'time': '04:27,84'}], 'Backstroke': [{'distance': 50, 'time': '00:47,12'}, {'distance': 100, 'time': '01:43,83'}, {'distance': 200, 'time': '03:40,51'}], 'Medley': [{'distance': 200, 'time': '03:44,04'}, {'distance': 400, 'time': '08:16,00'}]}]"
9,M,1,"[{'Freestyle': [{'distance': 50, 'time': '00:40,74'}, {'distance': 100, 'time': '01:31,23'}, {'distance': 200, 'time': '03:20,47'}, {'distance': 400, 'time': '07:10,44'}, {'distance': 800, 'time': '15:03,60'}, {'distance': 1500, 'time': '28:39,35'}], 'Breaststroke': [{'distance': 50, 'time': '01:05,76'}, {'distance': 100, 'time': '01:58,58'}, {'distance': 200, 'time': '04:18,66'}], 'Butterfly': [{'distance': 50, 'time': '00:45,95'}, {'distance': 100, 'time': '01:45,42'}, {'distance': 200, 'time': '04:31,08'}], 'Backstroke': [{'distance': 50, 'time': '00:47,69'}, {'distance': 100, 'time': '01:45,08'}, {'distance': 200, 'time': '03:43,18'}], 'Medley': [{'distance': 200, 'time': '03:46,75'}, {'distance': 400, 'time': '08:22,00'}]}]"
10,M,20,"[{'Freestyle': [{'distance': 50, 'time': '00:29,27'}, {'distance': 100, 'time': '01:05,64'}, {'distance': 200, 'time': '02:21,44'}, {'distance': 400, 'time': '04:55,34'}, {'distance': 800, 'time': '10:26,25'}, {'distance': 1500, 'time': '19:45,98'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,70'}, {'distance': 100, 'time': '01:23,05'}, {'distance': 200, 'time': '02:58,25'}], 'Butterfly': [{'distance': 50, 'time': '00:32,09'}, {'distance': 100, 'time': '01:13,04'}, {'distance': 200, 'time': '02:52,59'}], 'Backstroke': [{'distance': 50, 'time': '00:33,96'}, {'distance': 100, 'time': '01:14,05'}, {'distance': 200, 'time': '02:39,35'}], 'Medley': [{'distance': 200, 'time': '02:40,01'}, {'distance': 400, 'time': '05:42,04'}]}]"
10,M,19,"[{'Freestyle': [{'distance': 50, 'time': '00:29,73'}, {'distance': 100, 'time': '01:06,65'}, {'distance': 200, 'time': '02:23,62'}, {'distance': 400, 'time': '04:59,90'}, {'distance': 800, 'time': '10:35,94'}, {'distance': 1500, 'time': '20:04,32'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,29'}, {'distance': 100, 'time': '01:24,34'}, {'distance': 200, 'time': '03:01,00'}], 'Butterfly': [{'distance': 50, 'time': '00:32,58'}, {'distance': 100, 'time': '01:14,17'}, {'distance': 200, 'time': '02:55,26'}], 'Backstroke': [{'distance': 50, 'time': '00:34,48'}, {'distance': 100, 'time': '01:15,19'}, {'distance': 200, 'time': '02:41,82'}], 'Medley': [{'distance': 200, 'time': '02:42,49'}, {'distance': 400, 'time': '05:47,33'}]}]"
10,M,18,"[{'Freestyle': [{'distance': 50, 'time': '00:30,18'}, {'distance': 100, 'time': '01:07,67'}, {'distance': 200, 'time': '02:25,81'}, {'distance': 400, 'time': '05:04,47'}, {'distance': 800, 'time': '10:45,62'}, {'distance': 1500, 'time': '20:22,66'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,87'}, {'distance': 100, 'time': '01:25,62'}, {'distance': 200, 'time': '03:03,76'}], 'Butterfly': [{'distance': 50, 'time': '00:33,08'}, {'distance': 100, 'time': '01:15,30'}, {'distance': 200, 'time': '02:57,93'}], 'Backstroke': [{'distance': 50, 'time': '00:35,01'}, {'distance': 100, 'time': '01:16,34'}, {'distance': 200, 'time': '02:44,28'}], 'Medley': [{'distance': 200, 'time': '02:44,96'}, {'distance': 400, 'time': '05:52,62'}]}]"
10,M,17,"[{'Freestyle': [{'distance': 50, 'time': '00:30,63'}, {'distance': 100, 'time': '01:08,69'}, {'distance': 200, 'time': '02:28,00'}, {'distance': 400, 'time': '05:09,04'}, {'distance': 800, 'time': '10:55,30'}, {'distance': 1500, 'time': '20:41,00'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,45'}, {'distance': 100, 'time': '01:26,90'}, {'distance': 200, 'time': '03:06,52'}], 'Butterfly': [{'distance': 50, 'time': '00:33,58'}, {'distance': 100, 'time': '01:16,43'}, {'distance': 200, 'time': '03:00,60'}], 'Backstroke': [{'distance': 50, 'time': '00:35,54'}, {'distance': 100, 'time': '01:17,49'}, {'distance': 200, 'time': '02:46,74'}], 'Medley': [{'distance': 200, 'time': '02:47,43'}, {'distance': 400, 'time': '05:57,91'}]}]"
10,M,16,"[{'Freestyle': [{'distance': 50, 'time': '00:31,09'}, {'distance': 100, 'time': '01:09,70'}, {'distance': 200, 'time': '02:30,18'}, {'distance': 400, 'time': '05:13,60'}, {'distance': 800, 'time': '11:04,99'}, {'distance': 1500, 'time': '20:59,34'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,04'}, {'distance': 100, 'time': '01:28,19'}, {'distance': 200, 'time': '03:09,27'}], 'Butterfly': [{'distance': 50, 'time': '00:34,07'}, {'distance': 100, 'time': '01:17,56'}, {'distance': 200, 'time': '03:03,27'}], 'Backstroke': [{'distance': 50, 'time': '00:36,06'}, {'distance': 100, 'time': '01:18,63'}, {'distance': 200, 'time': '02:49,21'}], 'Medley': [{'distance': 200, 'time': '02:49,91'}, {'distance': 400, 'time': '06:03,20'}]}]"
10,M,15,"[{'Freestyle': [{'distance': 50, 'time': '00:31,54'}, {'distance': 100, 'time': '01:10,72'}, {'distance': 200, 'time': '02:32,37'}, {'distance': 400, 'time': '05:18,17'}, {'distance': 800, 'time': '11:14,67'}, {'distance': 1500, 'time': '21:17,68'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,62'}, {'distance': 100, 'time': '01:29,47'}, {'distance': 200, 'time': '03:12,03'}], 'Butterfly': [{'distance': 50, 'time': '00:34,57'}, {'distance': 100, 'time': '01:18,69'}, {'distance': 200, 'time': '03:05,94'}], 'Backstroke': [{'distance': 50, 'time': '00:36,59'}, {'distance': 100, 'time': '01:19,78'}, {'distance': 200, 'time': '02:51,67'}], 'Medley': [{'distance': 200, 'time': '02:52,38'}, {'distance': 400, 'time': '06:08,49'}]}]"
10,M,14,"[{'Freestyle': [{'distance': 50, 'time': '00:31,99'}, {'distance': 100, 'time': '01:11,73'}, {'distance': 200, 'time': '02:34,56'}, {'distance': 400, 'time': '05:22,74'}, {'distance': 800, 'time': '11:24,36'}, {'distance': 1500, 'time': '21:36,02'}], 'Breaststroke': [{'distance': 50, 'time': '00:41,20'}, {'distance': 100, 'time': '01:30,76'}, {'distance': 200, 'time': '03:14,79'}], 'Butterfly': [{'distance': 50, 'time': '00:35,06'}, {'distance': 100, 'time': '01:19,82'}, {'distance': 200, 'time': '03:08,61'}], 'Backstroke': [{'distance': 50, 'time': '00:37,11'}, {'distance': 100, 'time': '01:20,92'}, {'distance': 200, 'time': '02:54,14'}], 'Medley': [{'distance': 200, 'time': '02:54,86'}, {'distance': 400, 'time': '06:13,78'}]}]"
10,M,13,"[{'Freestyle': [{'distance': 50, 'time': '00:32,44'}, {'distance': 100, 'time': '01:12,75'}, {'distance': 200, 'time': '02:36,75'}, {'distance': 400, 'time': '05:27,31'}, {'distance': 800, 'time': '11:34,04'}, {'distance': 1500, 'time': '21:54,36'}], 'Breaststroke': [{'distance': 50, 'time': '00:41,79'}, {'distance': 100, 'time': '01:32,04'}, {'distance': 200, 'time': '03:17,54'}], 'Butterfly': [{'distance': 50, 'time': '00:35,56'}, {'distance': 100, 'time': '01:20,95'}, {'distance': 200, 'time': '03:11,27'}], 'Backstroke': [{'distance': 50, 'time': '00:37,64'}, {'distance': 100, 'time': '01:22,07'}, {'distance': 200, 'time': '02:56,60'}], 'Medley': [{'distance': 200, 'time': '02:57,33'}, {'distance': 400, 'time': '06:19,07'}]}]"
10,M,12,"[{'Freestyle': [{'distance': 50, 'time': '00:32,90'}, {'distance': 100, 'time': '01:13,76'}, {'distance': 200, 'time': '02:38,93'}, {'distance': 400, 'time': '05:31,87'}, {'distance': 800, 'time': '11:43,73'}, {'distance': 1500, 'time': '22:12,70'}], 'Breaststroke': [{'distance': 50, 'time': '00:42,37'}, {'distance': 100, 'time': '01:33,33'}, {'distance': 200, 'time': '03:20,30'}], 'Butterfly': [{'distance': 50, 'time': '00:36,06'}, {'distance': 100, 'time': '01:22,08'}, {'distance': 200, 'time': '03:13,94'}], 'Backstroke': [{'distance': 50, 'time': '00:38,16'}, {'distance': 100, 'time': '01:23,21'}, {'distance': 200, 'time': '02:59,07'}], 'Medley': [{'distance': 200, 'time': '02:59,81'}, {'distance': 400, 'time': '06:24,36'}]}]"
10,M,11,"[{'Freestyle': [{'distance': 50, 'time': '00:33,35'}, {'distance': 100, 'time': '01:14,78'}, {'distance': 200, 'time': '02:41,12'}, {'distance': 400, 'time': '05:36,44'}, {'distance': 800, 'time': '11:53,41'}, {'distance': 1500, 'time': '22:31,04'}], 'Breaststroke': [{'distance': 50, 'time': '00:42,95'}, {'distance': 100, 'time': '01:34,61'}, {'distance': 200, 'time': '03:23,05'}], 'Butterfly': [{'distance': 50, 'time': '00:36,55'}, {'distance': 100, 'time': '01:23,21'}, {'distance': 200, 'time': '03:16,61'}], 'Backstroke': [{'distance': 50, 'time': '00:38,69'}, {'distance': 100, 'time': '01:24,36'}, {'distance': 200, 'time': '03:01,53'}], 'Medley': [{'distance': 200, 'time': '03:02,28'}, {'distance': 400, 'time': '06:29,65'}]}]"
10,M,10,"[{'Freestyle': [{'distance': 50, 'time': '00:33,80'}, {'distance': 100, 'time': '01:15,79'}, {'distance': 200, 'time': '02:43,31'}, {'distance': 400, 'time': '05:41,01'}, {'distance': 800, 'time': '12:03,09'}, {'distance': 1500, 'time': '22:49,38'}], 'Breaststroke': [{'distance': 50, 'time': '00:43,53'}, {'distance': 100, 'time': '01:35,89'}, {'distance': 200, 'time': '03:25,81'}], 'Butterfly': [{'distance': 50, 'time': '00:37,05'}, {'distance': 100, 'time': '01:24,34'}, {'distance': 200, 'time': '03:19,28'}], 'Backstroke': [{'distance': 50, 'time': '00:39,21'}, {'distance': 100, 'time': '01:25,50'}, {'distance': 200, 'time': '03:03,99'}], 'Medley': [{'distance': 200, 'time': '03:04,76'}, {'distance': 400, 'time': '06:34,93'}]}]"
10,M,9,"[{'Freestyle': [{'distance': 50, 'time': '00:34,25'}, {'distance': 100, 'time': '01:16,81'}, {'distance': 200, 'time': '02:45,49'}, {'distance': 400, 'time': '05:45,57'}, {'distance': 800, 'time': '12:12,78'}, {'distance': 1500, 'time': '23:07,72'}], 'Breaststroke': [{'distance': 50, 'time': '00:44,12'}, {'distance': 100, 'time': '01:37,18'}, {'distance': 200, 'time': '03:28,57'}], 'Butterfly': [{'distance': 50, 'time': '00:37,55'}, {'distance': 100, 'time': '01:25,47'}, {'distance': 200, 'time': '03:21,95'}], 'Backstroke': [{'distance': 50, 'time': '00:39,74'}, {'distance': 100, 'time': '01:26,65'}, {'distance': 200, 'time': '03:06,46'}], 'Medley': [{'distance': 200, 'time': '03:07,23'}, {'distance': 400, 'time': '06:40,22'}]}]"
10,M,8,"[{'Freestyle': [{'distance': 50, 'time': '00:34,71'}, {'distance': 100, 'time': '01:17,82'}, {'distance': 200, 'time': '02:47,68'}, {'distance': 400, 'time': '05:50,14'}, {'distance': 800, 'time': '12:22,46'}, {'distance': 1500, 'time': '23:26,06'}], 'Breaststroke': [{'distance': 50, 'time': '00:44,70'}, {'distance': 100, 'time': '01:38,46'}, {'distance': 200, 'time': '03:31,32'}], 'Butterfly': [{'distance': 50, 'time': '00:38,04'}, {'distance': 100, 'time': '01:26,59'}, {'distance': 200, 'time': '03:24,62'}], 'Backstroke': [{'distance': 50, 'time': '00:40,26'}, {'distance': 100, 'time': '01:27,79'}, {'distance': 200, 'time': '03:08,92'}], 'Medley': [{'distance': 200, 'time': '03:09,70'}, {'distance': 400, 'time': '06:45,51'}]}]"
10,M,7,"[{'Freestyle': [{'distance': 50, 'time': '00:35,16'}, {'distance': 100, 'time': '01:18,84'}, {'distance': 200, 'time': '02:49,87'}, {'distance': 400, 'time': '05:54,71'}, {'distance': 800, 'time': '12:32,15'}, {'distance': 1500, 'time': '23:44,40'}], 'Breaststroke': [{'distance': 50, 'time': '00:45,28'}, {'distance': 100, 'time': '01:39,75'}, {'distance': 200, 'time': '03:34,08'}], 'Butterfly': [{'distance': 50, 'time': '00:38,54'}, {'distance': 100, 'time': '01:27,72'}, {'distance': 200, 'time': '03:27,29'}], 'Backstroke': [{'distance': 50, 'time': '00:40,79'}, {'distance': 100, 'time': '01:28,94'}, {'distance': 200, 'time': '03:11,39'}], 'Medley': [{'distance': 200, 'time': '03:12,18'}, {'distance': 400, 'time': '06:50,80'}]}]"
10,M,6,"[{'Freestyle': [{'distance': 50, 'time': '00:35,61'}, {'distance': 100, 'time': '01:19,85'}, {'distance': 200, 'time': '02:52,06'}, {'distance': 400, 'time': '05:59,27'}, {'distance': 800, 'time': '12:41,83'}, {'distance': 1500, 'time': '24:02,74'}], 'Breaststroke': [{'distance': 50, 'time': '00:45,87'}, {'distance': 100, 'time': '01:41,03'}, {'distance': 200, 'time': '03:36,84'}], 'Butterfly': [{'distance': 50, 'time': '00:39,03'}, {'distance': 100, 'time': '01:28,85'}, {'distance': 200, 'time': '03:29,96'}], 'Backstroke': [{'distance': 50, 'time': '00:41,31'}, {'distance': 100, 'time': '01:30,08'}, {'distance': 200, 'time': '03:13,85'}], 'Medley': [{'distance': 200, 'time': '03:14,65'}, {'distance': 400, 'time': '06:56,09'}]}]"
10,M,5,"[{'Freestyle': [{'distance': 50, 'time': '00:36,07'}, {'distance': 100, 'time': '01:20,87'}, {'distance': 200, 'time': '02:54,24'}, {'distance': 400, 'time': '06:03,84'}, {'distance': 800, 'time': '12:51,52'}, {'distance': 1500, 'time': '24:21,08'}], 'Breaststroke': [{'distance': 50, 'time': '00:46,45'}, {'distance': 100, 'time': '01:42,32'}, {'distance': 200, 'time': '03:39,59'}], 'Butterfly': [{'distance': 50, 'time': '00:39,53'}, {'distance': 100, 'time': '01:29,98'}, {'distance': 200, 'time': '03:32,63'}], 'Backstroke': [{'distance': 50, 'time': '00:41,84'}, {'distance': 100, 'time': '01:31,23'}, {'distance': 200, 'time': '03:16,31'}], 'Medley': [{'distance': 200, 'time': '03:17,13'}, {'distance': 400, 'time': '07:01,38'}]}]"
10,M,4,"[{'Freestyle': [{'distance': 50, 'time': '00:36,52'}, {'distance': 100, 'time': '01:21,88'}, {'distance': 200, 'time': '02:56,43'}, {'distance': 400, 'time': '06:08,41'}, {'distance': 800, 'time': '13:01,20'}, {'distance': 1500, 'time': '24:39,42'}], 'Breaststroke': [{'distance': 50, 'time': '00:47,03'}, {'distance': 100, 'time': '01:43,60'}, {'distance': 200, 'time': '03:42,35'}], 'Butterfly': [{'distance': 50, 'time': '00:40,03'}, {'distance': 100, 'time': '01:31,11'}, {'distance': 200, 'time': '03:35,30'}], 'Backstroke': [{'distance': 50, 'time': '00:42,36'}, {'distance': 100, 'time': '01:32,37'}, {'distance': 200, 'time': '03:18,78'}], 'Medley': [{'distance': 200, 'time': '03:19,60'}, {'distance': 400, 'time': '07:06,67'}]}]"
10,M,3,"[{'Freestyle': [{'distance': 50, 'time': '00:36,97'}, {'distance': 100, 'time': '01:22,90'}, {'distance': 200, 'time': '02:58,62'}, {'distance': 400, 'time': '06:12,98'}, {'distance': 800, 'time': '13:10,88'}, {'distance': 1500, 'time': '24:57,76'}], 'Breaststroke': [{'distance': 50, 'time': '00:47,62'}, {'distance': 100, 'time': '01:44,88'}, {'distance': 200, 'time': '03:45,11'}], 'Butterfly': [{'distance': 50, 'time': '00:40,52'}, {'distance': 100, 'time': '01:32,24'}, {'distance': 200, 'time': '03:37,96'}], 'Backstroke': [{'distance': 50, 'time': '00:42,89'}, {'distance': 100, 'time': '01:33,52'}, {'distance': 200, 'time': '03:21,24'}], 'Medley': [{'distance': 200, 'time': '03:22,08'}, {'distance': 400, 'time': '07:11,96'}]}]"
10,M,2,"[{'Freestyle': [{'distance': 50, 'time': '00:37,42'}, {'distance': 100, 'time': '01:23,91'}, {'distance': 200, 'time': '03:00,80'}, {'distance': 400, 'time': '06:17,54'}, {'distance': 800, 'time': '13:20,57'}, {'distance': 1500, 'time': '25:16,10'}], 'Breaststroke': [{'distance': 50, 'time': '00:48,20'}, {'distance': 100, 'time': '01:46,17'}, {'distance': 200, 'time': '03:47,86'}], 'Butterfly': [{'distance': 50, 'time': '00:41,02'}, {'distance': 100, 'time': '01:33,37'}, {'distance': 200, 'time': '03:40,63'}], 'Backstroke': [{'distance': 50, 'time': '00:43,41'}, {'distance': 100, 'time': '01:34,66'}, {'distance': 200, 'time': '03:23,71'}], 'Medley': [{'distance': 200, 'time': '03:24,55'}, {'distance': 400, 'time': '07:17,25'}]}]"
10,M,1,"[{'Freestyle': [{'distance': 50, 'time': '00:37,88'}, {'distance': 100, 'time': '01:24,93'}, {'distance': 200, 'time': '03:02,99'}, {'distance': 400, 'time': '06:22,11'}, {'distance': 800, 'time': '13:30,25'}, {'distance': 1500, 'time': '25:34,44'}], 'Breaststroke': [{'distance': 50, 'time': '00:48,78'}, {'distance': 100, 'time': '01:47,45'}, {'distance': 200, 'time': '03:50,62'}], 'Butterfly': [{'distance': 50, 'time': '00:41,52'}, {'distance': 100, 'time': '01:34,50'}, {'distance': 200, 'time': '03:43,30'}], 'Backstroke': [{'distance': 50, 'time': '00:43,94'}, {'distance': 100, 'time': '01:35,81'}, {'distance': 200, 'time': '03:26,17'}], 'Medley': [{'distance': 200, 'time': '03:27,02'}, {'distance': 400, 'time': '07:22,54'}]}]"
11,M,20,"[{'Freestyle': [{'distance': 50, 'time': '00:27,51'}, {'distance': 100, 'time': '01:00,16'}, {'distance': 200, 'time': '02:12,93'}, {'distance': 400, 'time': '04:38,64'}, {'distance': 800, 'time': '09:42,66'}, {'distance': 1500, 'time': '18:23,86'}], 'Breaststroke': [{'distance': 50, 'time': '00:34,90'}, {'distance': 100, 'time': '01:17,06'}, {'distance': 200, 'time': '02:45,95'}], 'Butterfly': [{'distance': 50, 'time': '00:29,49'}, {'distance': 100, 'time': '01:07,04'}, {'distance': 200, 'time': '02:31,16'}], 'Backstroke': [{'distance': 50, 'time': '00:31,51'}, {'distance': 100, 'time': '02:07,11'}, {'distance': 200, 'time': '02:28,50'}], 'Medley': [{'distance': 200, 'time': '02:28,16'}, {'distance': 400, 'time': '05:17,33'}]}]"
